WORLD,LONDON British defense officials say hundreds of British troops who were deployed to provide cover for US troops are now at their base near Baghdad.
SPORTS,Ryan Smyth scored two goals to lead Canada to a 5-1 victory over Slovakia in the World Cup of Hockey last night in Montreal.
BUSINESS,"Mumbai, November 25: Anil Ambani, the vice-chairman of Reliance Industries Ltd., said on Thursday he would make a statement at an appropriate time about a controversy over differences with brother and chairman Mukesh."
SPORTS,"Fred Couples continued his amazing run in the Skins Game, prevailing in four playoff holes against Woods to get the final three skins and \$340,000, and win his record fifth Skins Game with a total of \$640,000."
SPORTS,"AP - Even in the pain of last year's collapse, Red Sox general manager Theo Epstein was confident Boston will someday win the World Series."
SCI_TECH,Microsoft on Sunday expanded its controversial Government Security Program to allow governments that Microsoft trusts to review the source code of Microsoft Office.
BUSINESS,"STANFORD, CALIFORNIA - On Monday, the same day the California Senate passed a bill that would ban state agencies from contracting services out to companies that use overseas labor, opponents and proponents of offshore outsourcing clashed during a conference at Stanford University."
SPORTS,"Vijay Singh and Ernie Els, the world #39;s top two players, could not be more confident going into the World Match Play Championship starting at Wentworth on Thursday."
BUSINESS,"Retailer Kmart Holdings Corp. (KMRT.O: Quote, Profile, Research) on Monday finalized a deal to sell 18 of its stores to Home Depot Inc."
WORLD,"BAGHDAD, Iraq -- Bombings struck four coalition and Iraqi military convoys and a provincial government office yesterday, killing at least eight people, including an American soldier and an Estonian trooper in the Baghdad area."
SCI_TECH,"AFP - President George W. Bush's reelection campaign said it had cut its website off from access from certain foreign countries  quot;for security reasons, quot; but declined to elaborate."
BUSINESS,"Reuters - The U.S. Justice Department has agreed\to defer prosecution of Computer Associates International Inc.\ in its long-running investigation of accounting fraud at\the software maker, several publications reported on Wednesday,\citing unnamed sources."
SPORTS,"By Amy Sancetta, AP. Ortiz dropped a single into center field with two outs in the 14th inning to score Johnny Damon and give the Red Sox a 5-4 victory against the New York Yankees "
WORLD,BEIJING - A massive floodcrest passed safely through the Three Gorges Dam on China #39;s Yangtze River yesterday as devastated communities upstream cleaned up from floods that killed at least 177 people and injured thousands.
WORLD," BANGKOK (Reuters) - A bomb hidden in a motorcycle wounded  at least 23 people in Thailand's mainly Muslim south on  Thursday, a day ahead of a visit to the restive region by Prime  Minister Thaksin Shinawatra."
BUSINESS,"OTTAWA (CP) - The Canadian dollar on Friday eclipsed the 80-cent US mark for the first time in more than a decade, as a jump in job-creation last month pushed unemployment down to the lowest rate in three years and built the case for the Bank of Canada to "
SCI_TECH,"The sun may have captured millions of asteroids from another planetary system during an encounter more than 4 billion years ago, astronomers report today."
BUSINESS,NEW YORK - Continental Airlines joined a growing number of airlines that plan to charge service fees when tickets are sold through traditional outlets.
BUSINESS,"Nortel Networks Corp. on Wednesday said it will not be required to change its accounting treatment of optical products sales, and it received verbal confirmation that two stock exchanges do not plan to begin any suspension or delisting procedures."
SCI_TECH,"NASA has delayed the third and final test flight of an unmanned, hypersonic aircraft attempting to fly at 10 times the speed of sound."
SCI_TECH,AP - Billionaire software executive Larry Ellison said Friday that he inquired about buying the San Francisco 49ers only to be told by the current owners that the team isn't for sale.
WORLD,The Communist Party is using the 100th anniversary of Deng Xiaoping's birthday to emphasize the urgency of overhauling the one-party political system.
SCI_TECH,"P-Cube develops service control platforms, which help service providers identify subscribers, classify applications, improve service performance and charge for multiple services without costly infrastructure upgrades, Cisco said."
SCI_TECH,Microsoft Corp. has quietly released a  quot;critical quot; Windows XP Service Pack 2 update to fix a serious flaw in the Windows Firewall utility.
WORLD,"Baghdad, Nov. 2 (NNN): An American citizen, an Asian and four Iraqis are reported to have been taken hostage at gunpoint from their office in Baghdad."
WORLD,"NAJAF: Since his Shi #39;ite militia put down their weapons and ended their uprising in Najaf last week, Abdul Sahib has slept in a different house every night, hiding from revenge-seeking residents."
WORLD," MOSCOW (Reuters) - Explosive of a kind used by Chechen  rebels has been found in one of two airliners that crashed  simultaneously, Russian investigators said, making it look ever  likelier that the disaster was a political attack."
SPORTS,"Madrid, Spain (Sports Network) - Real Madrid #39;s  #39;galacticos #39; dominated Sunday at the Bernabeu in a 5-0 demolition of Levante."
SCI_TECH,"Microsoft (Quote, Chart) has issued significant security enhancements to its operating system software, making the Windows Server 2003 SP1 Release Candidate 1 (RC1) available for download."
SPORTS,AP - Jerry Rice was scheduled to meet with Oakland Raiders owner Al Davis on Wednesday night to discuss the receiver's future after he said he wants to be traded.
SCI_TECH,"BOMBAY - US chip maker Advanced Micro Devices has unveiled a low-cost Internet access device that could cost just a few hundred dollars, aimed at first-time technology users in the developing world."
SPORTS,"AP - Hype from the media, fans, players and coaches can make a college football game seem like a life-or-death situation. Not at the service academies."
SCI_TECH,"Professor Danny Mills of Lincoln University will predominantly study the behaviour of dogs, cats and horses and see how their anxieties can be solved."
BUSINESS,"NEW YORK, August 20 (New Ratings)  Advanced Neuromodulation Systems Inc (ANSI.NAS) has acquired a 14.9 equity stake in Cyberonics Inc (CYBX), while initiating talks for combining the two companies. "
SPORTS,"Maui, HI (Sports Network) - Jeff Horner scored 18 points and Pierre Pierce added 16, as Iowa knocked off 12th-ranked Louisville, 76-71, in the opening round of the Maui Invitational at the Lahaina Civic Center."
SPORTS,"As much as Bobby Labonte wants to liken finishing 11th in NASCAR #39;s revised points system to winning a table centerpiece, he finds consolation in spoils such as a \$250,000 points fund "
WORLD,"The Palestinian political scene is in turmoil today after jailed uprising leader Marwan Barghouti, in a last-minute reversal, entered the race for president to replace Yasser Arafat, challenging the establishment candidate."
SPORTS,South Africa coach Eric Simons is considering resigning because of the team #39;s poor performances in Sri Lanka. South Africa drew the first Test but lost the second by 313 runs and they have already been defeated in the first one-day international.
WORLD,India reach 48-1 at tea in reply to South Africa's 305 on day two of the second Test.
WORLD,"VIENNA The United States once again failed Friday to persuade the International Atomic Energy Agency to refer Iran #39;s nuclear program to the United Nations Security Council, accepting instead a repetition of calls for the country to stop uranium enrichment "
BUSINESS,"The No. 5 U.S. bank said third-quarter profit rose 14 percent, helped by increased lending to consumers and a decline in bad loans."
SCI_TECH,"Google has launched a new feature that tries to guess what people are looking for as they type queries into a search box. Google Suggest quietly debuted this week on the company #39;s Labs site, which showcases "
SPORTS,MADRID: Michael Owen made a telling contribution as he came off the bench on Sunday for his first taste of life in the Spanish league to provide the spadework for a Ronaldo finish as Real Madrid opened their season by poaching a 1-0 win at Mallorca.
SCI_TECH,"Google is making everyone who snubbed its unconventional initial public offering of stock regret their decision. In the latest rebuke to its skeptics, Google wowed Wall Street with its first quarterly earnings "
SPORTS,"Denver running back Quentin Griffin is out for the year. The team placed Griffin on injured reserve Wednesday, two days after he tore the anterior cruciate ligament in his right knee during a 23-10 loss at Cincinnati."
SCI_TECH,&lt;strong&gt;Analysis&lt;/strong&gt; Redefining voluntary again...
BUSINESS,The US and the EU have agreed to hold further talks in order to avoid legal action in the trade dispute over government support for Airbus and Boeing.
WORLD,India and Pakistan are believed to have agreed that it would be unrealistic to set any rigid time frame for the resolution of the Kashmir question.
SCI_TECH,"The author of the controversial CherryOS, an emulator that allows Windows to run Mac OS X, insists the software is not a scam, and any similarity to PearPC is coincidental. We'll soon see: He promises a free demo later this week. By Leander Kahney."
BUSINESS,"MOBILE phone giant Nokia has reported a drop in third-quarter profits after cutting handset prices to win back market share, but said sales had picked up."
SCI_TECH,A special version of Macromedia #39;s Contribute Web publishing desktop application is designed to automate and simplify the creation and modification of EBay Stores.
SPORTS,"On a day of big movement in baseball, the New York Yankees are on the verge of claiming the biggest prize of all. The Yankees closed in on completing a blockbuster three-team trade that would send Randy Johnson "
BUSINESS,"IBM has sold its computer making business to Lenovo Group, the Chinese technology company, in a \$1.75 billion (900 million) deal, signalling an exit from the PC market it helped create in the 1980s."
WORLD,"Israeli Prime Minister Ariel Sharon speaks to reporters after casting his ballot at the Likud party meeting in Tel Aviv, Israel, Thursday Dec.9, 2004."
SPORTS,Paul Broadhurst #39;s wife gave him the go-ahead to play this week #39;s Madrid Open after the birth of their son a month ago -- provided he did well -- and he has responded by taking over the second round lead.
SCI_TECH,"Security experts warn of banner ads with a bad attitude--and a link to malicious code. Also: Phishers, be gone."
BUSINESS,"Piper Rudnick Gray Cary LLP, a law firm with major operations in Washington, agreed over the weekend to merge with British firm DLA LLP, creating one of the largest combinations ever of law firms from different countries."
WORLD,"Nine people have been killed in a car bomb blast at a US-Iraqi base in western Iraq, hospital officials in the nearby city of Haditha say."
WORLD,"CLEVELAND - Vice President Dick Cheney and Democratic rival John Edwards slugged it out over Iraq, jobs and each other's judgment in their one and only debate Tuesday night before heading for the battleground state of Florida and its 27 electoral votes. Cheney was appearing Wednesday in Tallahassee, Edwards in West Palm Beach..."
SCI_TECH,"Microsoft #39;s MSN has unveiled desktop-search technology, entering a hotly contested race to dominate information access on the PC."
WORLD,"U.S. jets pounded suspected Shiite militant positions in the Baghdad slum of Sadr City on Monday, killing at least five people and wounding 40. Elsewhere, insurgents detonated a car bomb and fired rockets, killing at least four National Guardsmen, in separate attacks targeting Iraq's beleaguered security forces."
SCI_TECH,AP - The bad news: more tornadoes were reported in Kansas and the nation last year than at any time since records have been kept.
SCI_TECH,"Oracle said that it had extended its hostile tender offer for PeopleSoft to Sept. 10, as it awaits a ruling on whether the takeover attempt can proceed."
SPORTS,"Besides the fact that Hurricane Frances impacted some games in Florida, it would be hard to top the opening weekend of this year #39;s college football season."
BUSINESS,"Three Hollywood studios choose to use next-generation DVD technology backed by Toshiba, snubbing a rival product promoted by Sony."
BUSINESS,"The world will be living with volatile oil prices for years to come, but this year #39;s price spike should not be serious enough to push the country into a recession, Federal Reserve Chairman Alan Greenspan said on Friday."
BUSINESS,"Wal-Mart Stores Inc., the world #39;s largest retailer, said US sales at stores open at least a year are rising within its forecast after four months of disappointing results."
WORLD,"   R   obert Malley , a former assistant to President    Bill Clinton  who rejects blaming only    Yasser Arafat  for the collapse of peace efforts four years ago, warns that a rare window of opportunity for engaging both sides ""is not going to be eternally open."""
SPORTS,A mistake surfaced at the worst possible time during Quincy Carter's debut as the starter in place of the injured Chad Pennington.
SCI_TECH,"Reuters - Mexico is cracking down harder on\the illegal loggers who are razing the nation's forests,\including a prized butterfly reserve that draws thousands of\tourists each year."
SCI_TECH,"Looking to outdo rival Microsoft, IBM plans to ship a new bundle of development tools that can simplify how software gets built."
BUSINESS,"UBS AG, Europe #39;s biggest bank, said third-quarter profit fell 1 percent as gains from managing funds for millionaires cushioned a drop in investment-banking earnings."
BUSINESS,"Not expecting a rush of IT spending during the last three months of 2004, Hewlett-Packard Co. (HP) Chairman and Chief Executive Officer Carly Fiorina said Thursday that IT buyers have become smarter and more discriminating in their IT purchasing than they were just five years ago, and that they now realize that technology spending can sometimes be a ""bad thing."""
BUSINESS,"US blue chips recovered ground on Friday after a fall in oil prices offset a profit warning from aluminum maker Alcoa Inc. (AA.N: Quote, Profile, Research) , while a tech "
SPORTS,"AP - Weber State football coach Jerry Graybeal resigned Tuesday after a 1-10 season, the worst in the program's 43-year history."
SCI_TECH,"Enterprise Sales for BlackBerry is designed to deliver full application functionality, including alerts on hot sales leads, prescriptive analytics, and remote security."
WORLD,"Working to mend the frayed relations between their countries, President Bush and Prime Minister Paul Martin of Canada sought to project a unified front "
SCI_TECH,"AFP - Professional bodies and trade unions vowed to continue actions to force the government to cut mobile phone rates following a third boycott of cellular lines, reckoned to be among the costliest in the world."
BUSINESS,Software salesman Kevin Johnson was no match for the Blackberry 7100 cell phone on display at a downtown San Francisco T-Mobile USA store.
SCI_TECH,"Reuters - Intel Corp.  on Monday\launched a global advertising campaign for its Centrino\notebook computer chips, aiming to boost sales of a brand that\has brought the world's largest chip maker more than  #36;3 billion\in revenue since its start last year."
WORLD,"PANAMA CITY, Panama -- When the United States gave Panama control over its canal, many observers predicted that the international waterway would be plagued by problems at best and chaos at worst."
SPORTS,"Akron at No. 12 Virginia &lt;br&gt;   Where:  Scott Stadium, Charlottesville&lt;br&gt;   When:  3 p.m.    Radio:  WTNT-570    Tickets:  Sold out &lt;br&gt;   Another Top QB:  Like North Carolina's Darian Durant last week, Akron quarterback Charlie Frye is the key to his team's slim chances of upsetting the Cavaliers. The 6-foot-4 senior, likened by Virginia Coach Al Groh to recent ACC stars Matt Schaub and Philip Rivers, ranks fourth among active NCAA quarterbacks with 9,048 career passing yards. In losses the past two weeks to Penn State and Middle Tennessee, Frye completed 60 of 80 passes for 622 yards. Weather permitting, he will present a challenge for an inexperienced Virginia secondary that made a few too many errors in deep coverage in its first two games."
BUSINESS,Marks  amp; Spencer experienced poor summer trading and is expected to announce terms for its 2.3bn tender offer substantially below the 400p per share that billionaire Philip Green was prepared to pay to take over the ailing retailer two months ago.
SPORTS,"Toronto star Vince Carter will miss at least two games with a strained left Achilles' tendon, suffered Wednesday in a loss to Detroit."
SPORTS,Being in the right spot earned the Notre Dame womens soccer team a spot in the NCAA championship game. Candace Chapman scored with about 18 minutes left Friday to lift the 
BUSINESS,SYDNEY (Dow Jones)--Australian property investor Stockland Group (SGP.AU) said Monday it sought a trading halt on its securities pending the release of a statement  quot;about a proposal involving General Property Trust quot; (GTP).
SCI_TECH,"After Microsoft announced a flaw (nicknamed the JPEG of Death) in Windows #39; handling of JPEG images, a Trojan horse that exploits this flaw, has been found looming around pornographic sites."
SPORTS,"The Spanish Football Federation led the way, sending a letter of apology to the Football Association. General secretary Jorge P Arias condemned the fans #39; behaviour and reiterated his federation #39;s position against racism in football."
SCI_TECH,"T-Mobile Hotspot #39;s network of public venues with Wi-Fi is extensive and its partners are big names you #39;ve heard of(Starbucks, FedEx Kinko #39;s, Borders Books)."
SPORTS,TA McLendon ran for 93 yards and a touchdown for North Carolina State and Virginia Tech kicker Brandon Pace missed a 43-yard field goal attempt as time expired as the Wolfpack beat the Hokies 17-16 Saturday.
SCI_TECH,Eighteen-year-old Sven Jaschan was indicted yesterday for allegedly creating the Sasser worm that crashed hundreds of thousands of computers worldwide after spreading over the Internet.
SPORTS,"China has been denied a second straight trip to the World Cup finals despite a 7-0 victory over Hong Kong, failing to advance in qualifying when Kuwait won Asia #39;s Group Four by one goal."
WORLD,Reuters - Leaders of Japan and South Korea\jointly urged North Korea on Friday to return to talks aimed at\ending its nuclear weapons program and agreed imposing economic\sanctions now on Pyongyang would thwart such efforts.
SPORTS,"Bode Miller, of the United States, is airborne as he speeds past a gate on his way to capture fourth place in a men #39;s ski world cup downhill race at Val D #39;Isere, France, Saturday, Dec, 11, 2004."
SPORTS,"KANSAS CITY -- Ichiro Suzuki, the hottest hitter in the Major Leagues since the All-Star break, was hit in the head by a pitch in the third inning Wednesday night and was removed from the Mariners game against the Royals. "
SPORTS,"They were expressing their frustration at what turned into the latest of several Games gymnastics judging controversies. In a surreal scene unlike anything gymnastics veterans had ever encountered, jeers and "
BUSINESS,Supermarkets face a new showdown as labor unions determined to keep health benefits spar with management trying to compete with Wal-Mart.
SCI_TECH,"Microsoft, the world's largest maker of computer software,  reports an 11 rise in  quarterly profit but says sales may disappoint in the current period."
SPORTS,"It wasn't the eighth inning of a Game 7 in Yankee Stadium with the Sox clinging to a lead, but it was close."
SCI_TECH,An Australian biotech company announced Monday that it is to release the embryonic stem cell line it has developed to world researchers for free.
SPORTS,"Veteran outfielder Larry Walker, a proud son of Maple Ridge, British Columbia, dropped a little bit of Canadian hockey heritage into America's pastime when his Cardinals played the Dodgers in the National League Division Series."
SPORTS,Manchester United manager Alex Ferguson said Rio Ferdinand #39;s return from suspension had lifted his entire team after their 1-0 win at Tottenham Hotspur on Saturday.
BUSINESS,"TORONTO - Revenue at Canadian Tire topped the \$2 billion mark in the third quarter and profits rose 17 per cent, the retail giant reported Thursday."
BUSINESS,"WASHINGTON (CBS.MW) -- The economy grew in most regions of the United States in September and early October, despite signs that higher energy costs are beginning to bite, the Federal Reserve said Wednesday."
WORLD,Russians are observing a day of mourning Thursday for the 89 victims of two nearly simultaneous plane crashes Tuesday. Investigators say they have no evidence to prove whether the crashes late on Tuesday were caused by terrorism.
WORLD,"The bodies of about 50 Iraqi soldiers who were killed in an ambush by insurgents were found in a remote part of eastern Iraq, Iraqi officials said today."
WORLD,AFP - A series of torchlight rallies and vigils were held after darkness fell on this central Indian city as victims and activists jointly commemorated a night of horror 20 years ago when lethal gas leaked from a pesticide plant and killed thousands.
SPORTS,"As general managers stampeded toward the airport, and Pedro Martinez reflected on the beauties of Flushing Meadow, another edition of baseball #39;s winter meetings ended Monday."
BUSINESS," NEW YORK (Reuters) - U.S. stocks look to open flat on  Wednesday, a day after a sharp sell-off, as the dollar  rebounded and a major sale was announced by IBM &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=IBM.N target=/stocks/quickinfo/fullquote""&gt;IBM.N&lt;/A&gt;, but  oil prices nudged up slightly."
SCI_TECH,"Windows beats Linux in total cost of 'ownership.' Hold on, that's not a good thing."
WORLD,A bomb near a Shi #39;ite shrine killed eight people and a fierce attack on Iran by a minister fueled fears of sectarian strife when campaigning began on Wednesday for 
WORLD," BEIJING (Reuters) - China on Wednesday rejected Secretary  of State Colin Powell's call to resume dialogue with Taiwan,  saying Taiwan President Chen Shui-bian's overtures were  meaningless and no grounds existed for talks."
SPORTS,Liverpool may have battled back from the brink of defeat to book a League Cup semi-final berth but a penalty shoot-out win against Tottenham did nothing to alter manager Rafael Benitez #39;s view of a competition his club have won a record seven times.
WORLD,"Israel #39;s fire chief complained of insufficient cooperation from Egypt on Friday in rescue efforts at an Egyptian Red Sea resort hotel, torn apart by a bomb blast."
SPORTS," WOBURN, England (Reuters) - Briton Graeme McDowell,  Australian Nick O'Hern and Spain's Jose Manuel Lara shared the  Heritage first round lead Thursday as four members of Europe's  victorious Ryder Cup team returned to action."
BUSINESS," NEW YORK (Reuters) - Investment bank Lehman Brothers  Holdings Inc. is negotiating to buy GLG Partners, a large  British hedge fund, the Wall Street Journal reported on  Thursday, citing unnamed sources."
SPORTS,"As the Mets continued waiting for a counterproposal from the three-time Cy Young award winner Pedro Martnez yesterday, it became obvious that they may need more than money to lure him."
WORLD,Troops kill a militant in the Gaza Strip as it emerges the army has a new radar system that gives warning of Qassam rockets.
SPORTS,"Jonathan Woodgate #39;s medical with Real Madrid is by no means a formality, despite the confidence of Newcastle chairman Freddy Shepherd. "
SCI_TECH,"Boosted by strong sales in Europe, the Middle East and Africa, and with continued growth in the U.S., SAP AG, the world's largest maker of business management software, posted a third-quarter rise in revenue and net income."
BUSINESS,"Stocks declined on Monday, as record crude oil prices triggered fresh worry that energy costs will erode corporate profits and consumer demand."
WORLD,"Sept 17, Colombo: While welcoming Norway #39;s role in the peace process, President Chandrika Kumaratunga accused the LTTE of  #39;indecision over commencement of talks."
SCI_TECH,"A small newly found object, temporarily designated S/2004 S 3, has been seen orbiting Saturn #39;s outer F ring. The tiny object, seen in this movie centered in a green box, orbits the planet at a distance of "
WORLD,"JEBALIYA REFUGEE CAMP, Gaza Strip Oct. 7, 2004 - Two Palestinian boys, ages 14 and 15, were killed in an Israeli missile strike on Thursday, their relatives said."
BUSINESS,Mexico #39;s Cemex has helped RMC Group #39;s shareholders to salsa their way out of debt that weighed like concrete boots. Photo: Rick Stevens.
SCI_TECH,"AP - Organizations representing the nation's 3 million scientists, engineers and doctors have invited the two major presidential candidates to have a word with them  #151; online."
SPORTS,"WALES coach Mark Hughes was last night installed as the new manager of Blackburn, filling the gap left by the departure of Graeme Souness to Newcastle."
WORLD,"PESHAWAR, Oct 18: Afghan President Hamid Karzai continued to maintain his lead over his rival candidates in the presidential elections."
SPORTS,"Chelsea maintained its five-point lead Arsenal with a big win against Newcastle, while the Gunners sank Birmingham in the English Premier League."
SPORTS,"ATHENS, Greece Aug. 23, 2004 - Allyson Felix led three American women into the second round of the 200 meters on Monday, posting the fastest time of 22."
SPORTS,"In the best-of-five Davis Cup final against Spain on the slow red clay at Olympic Stadium, Andy Roddick lost both of his matches in the United States #39; 3-2 loss at Seville, Spain."
WORLD," UNITED NATIONS (Reuters) - Syria has shown a new readiness  to work with U.S.-led forces to stop arms, militants and money  from crossing into Iraq and fueling insurgency, Secretary of  State Colin Powell said on Wednesday."
BUSINESS,"As criticism mounted yesterday over Banknorth Group's pending deal with a Canadian bank, chief executive William J. Ryan defended his decision to sell a majority stake in New England's largest independent bank, saying it is in the shareholders' best interest."
SPORTS,FORMULA Ones teams last night put on a united front to come to the rescue of the British Grand Prix with a 20 million package that should put the nations most important motor race back on the calendar next year.
WORLD,Dubai - Former Palestinian security minister Mohammed Dahlan said on Monday that a  quot;gang of mercenaries quot; known to the Palestinian police were behind the shooting that resulted in two deaths in a mourning tent for Yasser Arafat in Gaza.
SCI_TECH,The Bush administration had an uneasy relationship with scientists during the first term. Will the president build bridges in the second or burn them completely? A Wired News special report.
SCI_TECH,A giant asteroid will make a close brush by Earth Wednesday -- at least close by asteroid standards. The 4.6-kilometre-long Toutatis will come within 1.5 million kilometres of Earth.
WORLD,Queensland Police Commissioner Bob Atkinson has admitted he underestimated the situation on Palm Island in north Queensland in the lead-up to yesterday #39;s riots.
SCI_TECH,"Dell and Microsoft are offering a new server toolkit that brings together Dell #39;s OpenManage 4 server management software and Microsoft SMS 2003, used to configure and upgrade servers running Windows."
BUSINESS,"One day after Marsh  amp; McLennan Cos. ousted its chief executive, the nation #39;s largest insurance broker said it will tell its clients exactly how much they are paying "
SCI_TECH,"The company says the device, dubbed the Ogo, won't be bogged down by features that are ""hardly used."""
SPORTS,"Munich, Germany (Sports Network) - Bayern Munich will be without striker Roque Santa Cruz for up to six weeks due to knee surgery."
BUSINESS,"Billions of dollars worth of global telecommunications networks bought or built by United States investors now belong to Chinese, Indian and other non-American companies that have snapped them up for a fraction of their cost."
WORLD,Reuters - Sudanese officials and Darfur rebels\arrived in Nigeria on Friday for talks on a political deal to\end two years of conflict in the vast desert region which\observers say is slipping deeper into chaos.
SCI_TECH,"washingtonpost.com - To get an idea of how Windows got to be such a mess, think of it as a house that was built on an island in the middle of a lake, deep in the countryside."
BUSINESS,"Raise prices. Ease production. For weeks ahead of this week #39;s OPEC meeting, hawks in the organization have been talking tough about the need to keep oil revenues high - and lowering output."
WORLD,Reuters - President Bush derided Democrat\John Kerry's plan for reforming health care on Monday as a\bureaucratic nightmare and contended it would cost  #36;1.5\trillion.
SCI_TECH,Intel exec offers few details about dual-core chips as he talks up new technologies.
WORLD,"LONDON, Nov 27 (IranMania) - Iranian delegation chief to the IAEA Board of Governors in Vienna, Hossein Moussavian said on Friday evening that Iran and Europe have reached a new agreement."
SCI_TECH,"Astronomers have spotted two monster galactic clusters slamming together in one of the biggest collisions ever recorded. The smash-up poses no danger to Earth -- it is about 800 million light-years away, and "
BUSINESS,"Though Vern Holm is just getting into the wine business, his enterprise could be greatly impacted by the overturning of a prohibition-era law."
SPORTS,"Boosted by a first strokeplay title in more than a year, Tiger Woods is champing at the bit to mount a fresh major challenge in 2005."
BUSINESS,"LOS ANGELES (CBS.MW) - Oracle Corp. on Monday raised its hostile bid for rival PeopleSoft to \$8.8 billion, calling the bid its  quot;best and final offer, quot; as CEO Larry Ellison raised the stakes in a 17-month takeover "
SPORTS,Australia are in firm control of the first Test with Pakistan after bowling the tourists out for 179 on the second day in Perth. Michael Kasprowicz took five wickets to give Australia a lead of 202 after the 
SPORTS,"The pieces had fallen into place perfectly for the Yankees. Orlando Hernndez, who had not only been a perfect 5-0 for the team, but also good enough that the Yankees were "
BUSINESS,"NEW YORK, October 28 (newratings.com) - DreamWorks Animation SKG Inc (ticker: DWA), the creator of famous animation films including Shrek and Shark Tale, witnessed a robust rally in its share price this morning, during its debut trading at the Wall "
WORLD,LONDON -- Prime Minister Tony Blair arrived home yesterday after undergoing a successful operation to correct an irregular heartbeat.
BUSINESS,"Circuit City (NYSE: CC), like its rival Best Buy (NYSE: BBY), preannounces its sales numbers every quarter. Today, where Circuit City #39;s second quarter was concerned "
WORLD,"Two British tourists are among the six victims of a plane crash in Zambia, the Foreign Office has said. The plane, a South African-registered light aircraft, developed engine problems soon after take-off."
SPORTS,Some are undoubtedly asking - Why another Notre Dame article? Hasnt every media hack in the United States and even China written something on this the last two weeks?
WORLD,Reuters - Voters in Ghana queued on Tuesday to\choose a new leader for their West African country in what was\expected to be a race between incumbent John Kufuor and\long-standing rival John Atta Mills.
BUSINESS,Continental Airlines said Tuesday it will cut pay and benefits for managers and clerical workers by \$48 million. The announcement marks the first specifics outlined by Houston-based Continental 
BUSINESS,"Thousands of striking casino-hotel workers reached a tentative contract agreement that signals an end to a bitter, month-old walkout - the longest in Atlantic City casino history."
SPORTS,"The Indianapolis Motor Speedway, home of the world renowned Indianapolis 500, may be the most famous racing venue in all of motorsports."
SPORTS,"While it seemed likely during the preseason that Gutierrez would win the job, coach Lloyd Carr insisted two other quarterbacks - Clayton Richard and Chad Henne - had a shot."
WORLD,Only the nave or willfully ignorant seem not to understand that drug use has been widespread for many years in elite sport. The
BUSINESS,"TORONTO (CP) - Sears Canada Inc. has dismissed Mark Cohen as chairman and chief executive officer, citing  quot;strategic differences quot; between him and the board of directors."
WORLD," BAGHDAD (Reuters) - Iraq will put some of Saddam Hussein's  top lieutenants on trial next week, a month before a national  election many hope will lay the ghosts of his rule, interim  Prime Minister Iyad Allawi said Tuesday."
SPORTS,Inspectors will assess London #39;s bid for the 2012 Olympics during a visit to the capital early in 2005. The International Olympic Committee said its evaluation commission will be in London from 16 to 19 February.
WORLD,"Palestinian leader Yasser Arafat greets wellwishers prior to his departure from the West Bank town of Ramallah in this picture released by the Palestinian Authority Friday Oct. 29, 2004."
BUSINESS,"SAN FRANCISCO (CBS.MW) - Snubbed by its pilots, US Airways Group is scrambling to find cost savings among other union workers to avoid tumbling back into bankruptcy, an event industry analysts warn could come as early as this weekend."
SCI_TECH,"Slowdown will give big companies more time to hunt down compatibility problems, the company says."
WORLD,"UNCASVILLE, Conn. - The Connecticut Sun reached the WNBA Finals for the first time by beating the New York Liberty 60-57 Sunday behind Taj McWilliams-Franklin's 18 points to complete a two-game sweep of the Eastern Conference finals..."
BUSINESS,"Microsoft tells Asian leaders that they could face intellectual property rights claims if they use free Linux software, a report says."
WORLD,"AP - A Turkish contractor and an Iraqi Kurdish translator were beheaded on a video posted Monday, and a statement said they had been taken captive by the Ansar al-Sunnah Army  #151; the same group that killed 12 Nepalese hostages."
SPORTS,"AMSTERDAM, September 15 (Champions League) - A moment of brilliance from Pavel Nedved was enough to give Juventus three points from their Champions League Group C opener against Ajax."
WORLD,"AP - Colombia's hardline government said Friday it is willing to meet with members of the country's main leftist rebel group in an unprecedented offer aimed at freeing dozens of rebel-held hostages, including three Americans."
BUSINESS,"AP - Securities regulators are examining whether brokerage firms lavished golf outings, Super Bowl tickets and other gifts on mutual fund advisers to get them to bring their trading business to the firms."
SPORTS,"It took 50 matches for a team to finally beat Arsenal in the English Premiere League. Arsenal, unbeaten through entire last season lost a match after more than a year."
SPORTS,The Australian Football League Grand Final between Brisbane Lions and Port Adelaide on Saturday marks an epoch for Australia #39;s favorite spectator sport.
WORLD,"A group of three United Nations workers, freed after almost four weeks captivity in Afghanistan, have met President Hamid Karzai, in Kabul."
BUSINESS,Novell and the Computer and Communications Industry Association have agreed to end their participation in the legal case against Microsoft in the European Union.
SPORTS,"To the rest of the world, they were the  quot;In Your Dreams quot; Team. But for their coach, Mike Candrea, it was about another dream."
BUSINESS,"Volkswagen says it may need to slash 30,000 jobs if unions refuse to agree to pay freezes at next week's talks."
BUSINESS,"The moment of truth was approaching for Turkey #39;s bid to join the European Union, EU enlargement chief Guenter Verheugen said Monday, as European leaders prepare to decide whether to open membership talks with the mainly Muslim country."
WORLD,"AP - At Moscow's biggest international airport, people cannot even enter the building without passing through metal detectors. But such tough security contrasts with domestic flights that lack reinforced cockpit doors and funding for other basic safeguards."
